BUY,SHOP,159.19,645
SELL,MCD,221.22,66
BUY,VZ,272.73,377
SELL,COST,274.69,666
BUY,MSFT,103.26,1855
SELL,BAC,278.38,1268
BUY,AAPL,115.73,1197
SELL,ORCL,83.37,1683
SELL,JNJ,108.14,146
SELL,INTC,254.36,1947
SELL,NKE,288.82,1045
SELL,BAC,279.6,1870
SELL,TGT,208.94,1156
BUY,NVDA,118.05,426
SELL,PEP,99.87,1203
SELL,COST,274.88,1496
SELL,AMD,122.53,684
BUY,QCOM,155.9,966
BUY,NFLX,84.99,552
BUY,VZ,273.24,1831
BUY,VZ,273.53,1747
BUY,WMT,255.18,1227
SELL,SHOP,159.21,1530
SELL,NVDA,118.17,1540
SELL,MRK,277.58,1751
SELL,MRK,277.82,880
CANCEL,MRK,1915,
SELL,META,264.9,1898
BUY,META,264.6,1520
BUY,PEP,100.18,367
SELL,KO,162.91,1550
CANCEL,KO,419,
BUY,PEP,100.04,1318
CANCEL,PEP,2207,
BUY,IBM,245.06,67
BUY,BAC,280.97,667
BUY,UNH,248.26,800
BUY,ADBE,253.59,1396
BUY,LOW,264.04,635
SELL,META,264.08,1839
BUY,SHOP,158.7,974
BUY,JNJ,108.42,1968
CANCEL,JNJ,1429,
BUY,PFE,94.9,895
BUY,UNH,247.76,712
SELL,KO,163.33,1827
SELL,ABT,129.22,233
SELL,MSFT,103.64,1923
SELL,IBM,245.08,1950
SELL,KO,162.74,63
SELL,ORCL,83.34,958
BUY,UNH,247.0,1731
SELL,UNH,248.1,185
CANCEL,UNH,1558,
SELL,TSLA,288.1,281
BUY,ABT,129.72,974
BUY,AMZN,146.74,496
CANCEL,AMZN,2497,
BUY,KO,162.07,402
BUY,DIS,116.12,1519
BUY,NFLX,84.77,179
SELL,PEP,99.85,578
BUY,CSCO,265.43,825
BUY,SBUX,84.72,1572
SELL,INTC,255.55,1323
BUY,PFE,95.37,1750
BUY,PFE,95.42,1919
SELL,KO,162.68,1646
BUY,JNJ,108.74,785
SELL,AAPL,116.02,417
CANCEL,AAPL,1498,
SELL,LOW,263.92,1461
SELL,KO,163.41,1487
SELL,ABT,129.98,125
BUY,PYPL,253.23,1513
BUY,QCOM,155.17,658
BUY,TSLA,288.05,1987
SELL,NVDA,117.86,1922
BUY,ABT,130.3,554
BUY,JPM,189.34,1620
CANCEL,JPM,1027,
SELL,TSLA,288.4,126
CANCEL,TSLA,2471,
BUY,QCOM,155.84,1061
BUY,PEP,99.74,687
SELL,NVDA,118.33,71
BUY,CSCO,265.68,946
CANCEL,CSCO,1195,
BUY,IBM,244.24,343
BUY,IBM,244.86,1993
SELL,TGT,209.14,795
SELL,UNH,247.78,1160
BUY,TSLA,289.0,1397
SELL,QCOM,155.71,87
CANCEL,QCOM,2349,
BUY,SBUX,85.0,1849
SELL,IBM,244.8,830
SELL,INTC,255.73,855
BUY,ORCL,83.42,1899
CANCEL,ORCL,2178,
BUY,T,248.3,886
SELL,SHOP,159.02,766
BUY,NVDA,118.66,1882
CANCEL,NVDA,119,
SELL,AVGO,246.36,1558
CANCEL,AVGO,2636,
BUY,TGT,210.16,84
SELL,JPM,190.15,1550
BUY,IBM,245.04,948
SELL,CRM,291.78,216
SELL,NFLX,84.88,1989
SELL,NKE,288.74,536
SELL,NVDA,119.21,1820
CANCEL,NVDA,105,
SELL,PFE,95.68,891
BUY,COST,274.44,1256
BUY,PFE,95.37,81
CANCEL,PFE,1674,
BUY,MRK,278.5,1977
SELL,NVDA,119.28,80
BUY,UBER,102.0,1294
SELL,JPM,189.52,1714
BUY,SBUX,85.1,1993
SELL,NVDA,118.88,280
BUY,MRK,279.62,764
SELL,ABT,130.4,469
BUY,AVGO,245.75,1968
CANCEL,AVGO,193,
SELL,LOW,263.81,1468
SELL,MSFT,104.13,1716
BUY,BAC,281.65,765
SELL,SBUX,85.16,1018
BUY,HD,284.32,788
CANCEL,HD,2242,
SELL,AAPL,115.91,805
SELL,SHOP,159.55,871
SELL,WMT,255.16,872
SELL,WMT,254.97,36
SELL,UBER,102.48,549
BUY,WMT,254.94,1102
SELL,COST,273.52,732
BUY,CSCO,266.6,764
BUY,QCOM,154.97,858
CANCEL,QCOM,909,
SELL,CRM,290.37,195
SELL,ORCL,83.72,663
BUY,CRM,289.74,637
BUY,AMD,122.71,1303
BUY,TGT,209.49,1107
BUY,TSLA,288.12,475
BUY,AMD,123.02,59
CANCEL,AMD,1431,
SELL,ADBE,254.86,581
SELL,IBM,245.36,357
BUY,AVGO,245.88,1930
SELL,MCD,220.83,1997
SELL,TSLA,287.0,468
SELL,UNH,248.82,81
SELL,VZ,272.19,658
SELL,PEP,99.81,849
CANCEL,PEP,2517,
BUY,NKE,288.46,618
SELL,NVDA,119.19,1906
CANCEL,NVDA,1731,
BUY,CRM,290.01,299
SELL,META,263.9,1137
BUY,NFLX,84.76,454
BUY,WMT,255.32,440
SELL,MSFT,103.94,1815
SELL,PYPL,254.47,1760
CANCEL,PYPL,1463,
BUY,WMT,254.97,66
CANCEL,WMT,2173,
SELL,AVGO,246.38,1637
BUY,ORCL,83.97,207
SELL,INTC,255.22,571
BUY,CRM,289.72,1636
BUY,TGT,210.04,1802
SELL,HD,285.51,1764
BUY,AVGO,246.01,352
BUY,HD,285.36,517
BUY,ADBE,253.74,1401
SELL,INTC,254.95,1717
SELL,COST,274.21,315
SELL,LOW,262.57,1592
SELL,LOW,262.34,235
BUY,NFLX,84.96,1021
CANCEL,NFLX,2429,
SELL,UNH,247.95,691
SELL,NKE,289.2,1852
SELL,PYPL,254.17,918
BUY,PFE,95.63,211
CANCEL,PFE,1300,
SELL,COST,275.16,1574
SELL,KO,163.44,543
BUY,LOW,261.74,1086
SELL,KO,163.13,58
SELL,SHOP,160.08,1789
SELL,IBM,246.2,1198
CANCEL,IBM,2003,
SELL,AMD,123.32,100
BUY,MCD,220.56,1929
CANCEL,MCD,1259,
SELL,AMZN,147.47,334
BUY,GOOG,243.92,787
BUY,IBM,246.77,435
SELL,AMD,123.34,1998
SELL,QCOM,154.62,1399
SELL,CRM,290.68,1917
BUY,COST,276.37,327
SELL,META,264.89,650
BUY,UBER,102.71,1367
BUY,GOOG,245.03,395
BUY,PEP,99.69,1899
SELL,GOOG,244.48,127
BUY,NKE,288.18,1566
BUY,NVDA,118.77,374
BUY,QCOM,154.5,958
SELL,AMD,123.57,1624
BUY,SBUX,85.13,250
BUY,AMZN,147.95,1876
BUY,TGT,209.39,1651
BUY,DIS,115.77,1441
SELL,PEP,99.41,1152
BUY,AAPL,116.3,167
BUY,NFLX,84.73,1356
SELL,UBER,102.27,1697
CANCEL,UBER,1840,
SELL,T,249.24,234
BUY,SHOP,159.58,357
BUY,ADBE,253.0,284
SELL,ORCL,84.23,345
BUY,MCD,219.88,680
SELL,GOOG,244.77,217
CANCEL,GOOG,1626,
SELL,AMZN,148.57,619
BUY,WMT,255.1,728
BUY,QCOM,153.74,355
SELL,GOOG,243.81,291
BUY,AVGO,245.18,163
SELL,NFLX,84.4,123
SELL,JPM,188.88,1976
BUY,TSLA,286.59,999
CANCEL,TSLA,1266,
BUY,AVGO,245.92,1232
SELL,ABT,130.4,399
SELL,PEP,99.66,1292
SELL,NKE,287.76,1551
SELL,MRK,278.67,1656
BUY,INTC,254.86,1903
BUY,MRK,279.84,1113
CANCEL,MRK,2369,
SELL,ADBE,252.77,1633
BUY,NFLX,84.21,370
BUY,DIS,115.93,808
BUY,AMD,123.18,1177
BUY,QCOM,153.75,970
SELL,MCD,219.97,729
BUY,COST,277.6,1646
BUY,BAC,281.87,1958
SELL,UBER,101.87,695
BUY,VZ,271.53,448
BUY,MCD,219.38,863
CANCEL,MCD,2142,
SELL,ABT,129.88,905
BUY,CSCO,266.98,767
BUY,AAPL,116.16,1265
SELL,QCOM,153.56,1992
BUY,IBM,246.09,1804
SELL,SBUX,85.16,245
SELL,NFLX,84.57,277
SELL,QCOM,153.35,1850
SELL,LOW,261.56,22
BUY,WMT,253.99,1603
SELL,TGT,208.69,627
BUY,VZ,271.53,1056
SELL,IBM,245.65,1910
SELL,NFLX,84.69,1038
BUY,HD,285.33,102
SELL,JNJ,108.98,1081
SELL,ORCL,84.03,389
BUY,PFE,95.66,1062
SELL,JNJ,108.63,1462
SELL,ADBE,253.43,1479
SELL,CSCO,267.36,1068
SELL,MSFT,103.89,1288
SELL,COST,277.69,57
CANCEL,COST,1099,
SELL,GOOG,244.88,42
SELL,PEP,99.71,439
BUY,MSFT,104.22,400
CANCEL,MSFT,65,
SELL,WMT,253.53,94
CANCEL,WMT,1795,
SELL,AMZN,148.0,1861
BUY,LOW,262.29,219
BUY,VZ,272.72,1654
BUY,PEP,99.25,121
SELL,NKE,287.12,160
BUY,TSLA,285.3,1612
BUY,KO,162.64,1203
SELL,BAC,282.88,934
SELL,WMT,254.21,1830
SELL,UNH,248.41,1032
BUY,AMZN,147.3,1877
SELL,PYPL,254.57,480
BUY,JNJ,108.96,1711
BUY,DIS,115.45,474
CANCEL,DIS,137,
BUY,NVDA,118.43,598
BUY,AMD,123.73,1465
BUY,NKE,286.55,778
CANCEL,NKE,2330,
SELL,KO,163.34,1590
SELL,T,250.05,1889
BUY,NKE,287.75,1356
SELL,JPM,188.28,600
SELL,JPM,188.23,1646
SELL,NVDA,118.09,894
BUY,IBM,246.77,438
CANCEL,IBM,925,
BUY,AAPL,116.45,427
CANCEL,AAPL,2822,
BUY,CSCO,267.02,1606
SELL,SHOP,160.06,457
BUY,JNJ,109.23,949
SELL,JNJ,109.2,27
SELL,AMD,123.3,1676
BUY,HD,286.58,1548
SELL,INTC,254.61,631
CANCEL,INTC,1921,
BUY,DIS,115.44,400
BUY,BAC,282.1,468
BUY,INTC,254.78,1112
SELL,VZ,271.48,1982
BUY,ADBE,254.31,1109
BUY,JNJ,109.33,748
CANCEL,JNJ,2511,
SELL,COST,278.27,1815
BUY,ORCL,83.69,364
BUY,AMD,123.68,1409
CANCEL,AMD,2024,
SELL,UNH,247.73,528
SELL,JNJ,109.82,1802
BUY,CRM,291.66,1666
BUY,GOOG,244.33,1015
CANCEL,GOOG,1018,
SELL,BAC,280.98,828
SELL,MRK,279.26,1829
CANCEL,MRK,1424,
BUY,PYPL,255.74,742
BUY,LOW,261.35,113
SELL,VZ,271.19,1324
BUY,NKE,288.55,961
CANCEL,NKE,2892,
BUY,MSFT,104.61,757
SELL,TGT,207.92,1673
CANCEL,TGT,1639,
SELL,MRK,278.4,339
BUY,AVGO,245.65,191
SELL,DIS,116.0,1236
CANCEL,DIS,2905,
BUY,JPM,188.76,1803
BUY,UNH,246.91,551
SELL,JPM,188.22,1819
SELL,JNJ,109.39,248
SELL,TGT,208.28,1583
SELL,T,249.26,263
BUY,KO,162.54,155
SELL,T,248.78,1579
BUY,UBER,101.45,792
BUY,AVGO,245.12,1688
BUY,KO,162.08,773
SELL,UBER,101.87,1216
BUY,SBUX,85.16,1231
SELL,ABT,129.58,1889
BUY,INTC,254.46,790
BUY,SHOP,159.91,341
BUY,T,249.08,1009
BUY,NFLX,84.62,199
SELL,DIS,116.04,397
BUY,PYPL,256.93,1985
CANCEL,PYPL,1563,
SELL,TSLA,284.14,20
BUY,AMD,123.97,1264
CANCEL,AMD,1601,
BUY,AVGO,246.29,1367
SELL,NKE,289.93,926
BUY,PYPL,257.21,364
SELL,MRK,279.09,99
SELL,PEP,99.52,144
BUY,AAPL,116.55,1170
SELL,WMT,253.55,1326
BUY,ABT,129.07,1819
CANCEL,ABT,2392,
SELL,KO,161.74,1652
SELL,AAPL,116.79,996
BUY,IBM,246.46,269
BUY,ORCL,83.45,1641
SELL,SBUX,84.91,349
CANCEL,SBUX,352,
SELL,ABT,129.05,1084
BUY,IBM,246.24,582
BUY,TSLA,285.16,1486
SELL,JPM,189.11,1481
CANCEL,JPM,1085,
SELL,CSCO,267.65,1219
SELL,AAPL,116.54,867
SELL,ADBE,253.95,1186
BUY,AMZN,147.81,911
CANCEL,AMZN,981,
SELL,VZ,270.93,1509
BUY,KO,162.32,480
BUY,GOOG,245.02,1905
BUY,MSFT,104.1,1924
SELL,SBUX,85.27,1534
SELL,CSCO,267.73,279
SELL,ABT,128.54,43
BUY,CSCO,267.88,1514
SELL,QCOM,153.43,1040
SELL,NFLX,84.78,1745
BUY,AMD,124.21,688
BUY,DIS,116.3,879
SELL,MRK,280.38,564
BUY,NVDA,118.39,1063
BUY,QCOM,153.63,1324
SELL,JNJ,109.36,1447
SELL,LOW,262.09,1336
SELL,UBER,101.41,1258
SELL,MCD,219.94,1196
SELL,CRM,291.78,627
BUY,T,247.84,1619
SELL,META,265.34,10
SELL,UBER,101.8,1853
BUY,DIS,115.79,502
SELL,NKE,291.37,112
CANCEL,NKE,2469,
SELL,TSLA,285.64,635
BUY,COST,279.13,234
SELL,NFLX,84.97,1930
BUY,PYPL,257.6,1246
BUY,NVDA,117.83,10
BUY,IBM,246.84,1376
BUY,TSLA,285.34,1100
SELL,T,247.78,1277
SELL,KO,163.02,1190
BUY,MRK,281.63,287
BUY,LOW,262.96,1951
SELL,COST,279.19,269
SELL,HD,287.16,653
BUY,MRK,282.57,94
CANCEL,MRK,1046,
BUY,AMD,124.01,1869
BUY,JPM,188.74,897
SELL,UBER,101.73,1087
SELL,HD,288.38,1828
SELL,IBM,247.29,962
BUY,PYPL,257.59,401
SELL,MCD,220.96,1405
BUY,PYPL,258.57,1681
BUY,CSCO,268.88,1784
BUY,QCOM,154.38,1276
CANCEL,QCOM,866,
SELL,NVDA,117.59,470
SELL,LOW,262.62,990
SELL,MRK,281.39,623
BUY,ABT,128.19,1358
BUY,SBUX,84.85,309
SELL,SBUX,85.27,470
BUY,TGT,209.18,434
SELL,TGT,209.89,1449
BUY,MCD,221.18,219
SELL,LOW,262.4,1095
BUY,GOOG,244.25,341
SELL,LOW,261.67,381
SELL,T,248.31,1777
SELL,T,248.26,1766
BUY,BAC,279.69,1122
BUY,COST,280.12,63
SELL,MCD,221.41,410
SELL,NFLX,84.66,947
BUY,AMZN,148.54,815
BUY,DIS,116.12,496
BUY,AAPL,116.67,1967
CANCEL,AAPL,2365,
BUY,NFLX,84.44,861
BUY,HD,286.95,592
SELL,ABT,128.04,1574
BUY,TGT,210.58,1168
BUY,UNH,247.46,114
SELL,LOW,262.88,1377
BUY,SBUX,85.05,1265
BUY,PEP,99.37,1757
BUY,PFE,95.91,1871
SELL,ABT,127.97,1901
CANCEL,ABT,429,
BUY,TGT,211.17,1118
SELL,KO,162.32,917
SELL,MCD,220.48,769
BUY,DIS,116.25,1828
BUY,VZ,270.81,399
SELL,MCD,220.25,1552
SELL,AMZN,149.2,201
SELL,T,247.1,1261
CANCEL,T,1489,
SELL,DIS,116.44,972
SELL,PYPL,259.44,894
CANCEL,PYPL,1427,
BUY,NFLX,84.31,1771
BUY,CRM,292.35,1374
SELL,AMZN,149.84,410
SELL,UBER,102.17,142
BUY,MRK,281.53,965
CANCEL,MRK,2795,
BUY,PYPL,259.38,790
BUY,LOW,261.94,1502
BUY,UNH,248.54,1134
SELL,AVGO,245.38,76
SELL,PEP,99.83,1814
SELL,BAC,280.71,1354
BUY,META,265.52,403
BUY,QCOM,154.71,1706
BUY,TGT,210.44,1526
BUY,UBER,101.75,1967
SELL,DIS,116.95,1717
BUY,DIS,116.96,198
BUY,MCD,221.19,1124
BUY,T,247.18,1200
SELL,UBER,102.08,1309
SELL,COST,280.31,1343
BUY,CRM,293.31,923
BUY,AMD,123.69,1416
BUY,KO,162.24,149
BUY,JPM,188.69,24
BUY,IBM,247.61,883
SELL,MSFT,104.53,916
BUY,UBER,102.1,942
BUY,DIS,116.64,289
BUY,PEP,100.24,1662
SELL,TSLA,285.96,1995
BUY,ORCL,83.1,1444
BUY,COST,281.45,957
SELL,META,265.2,1104
SELL,JNJ,109.24,1088
BUY,VZ,271.52,879
BUY,MRK,280.86,1234
SELL,JPM,188.75,1844
BUY,VZ,271.33,1437
SELL,SHOP,160.68,1290
BUY,TGT,210.44,1667
SELL,UNH,249.25,1784
SELL,PEP,100.73,1610
BUY,SHOP,160.53,1806
BUY,GOOG,245.4,1444
SELL,IBM,247.04,1346
BUY,ABT,127.38,510
SELL,ORCL,83.1,1555
SELL,PFE,95.95,1582
SELL,NFLX,84.56,782
SELL,CSCO,268.32,987
SELL,GOOG,244.81,882
BUY,LOW,261.01,760
SELL,NFLX,84.66,665
SELL,NVDA,117.98,442
SELL,UNH,249.01,893
SELL,ABT,127.51,1277
BUY,NKE,290.24,343
SELL,COST,282.0,1737
BUY,CRM,292.12,912
BUY,META,264.57,790
SELL,NKE,290.79,1825
BUY,CRM,290.66,1363
CANCEL,CRM,951,
SELL,PFE,96.13,1660
SELL,VZ,272.23,579
CANCEL,VZ,1153,
BUY,AVGO,246.3,742
SELL,PEP,100.25,280
BUY,NKE,291.6,1131
SELL,TSLA,287.27,103
SELL,MSFT,104.89,11
CANCEL,MSFT,806,
BUY,META,263.31,274
BUY,ORCL,83.37,32
SELL,KO,162.3,1696
SELL,BAC,281.72,1242
SELL,PEP,100.26,183
BUY,JNJ,109.41,1818
SELL,MRK,282.23,1536
SELL,TSLA,286.61,781
SELL,LOW,262.27,135
SELL,KO,161.7,1853
SELL,PEP,100.0,1336
SELL,JPM,188.26,984
CANCEL,JPM,81,
BUY,UNH,248.99,1609
CANCEL,UNH,920,
SELL,T,246.6,1802
SELL,UBER,101.76,1041
BUY,AVGO,246.48,1545
BUY,GOOG,244.68,428
BUY,AVGO,247.45,1923
BUY,ADBE,252.86,1193
SELL,PEP,100.29,414
BUY,KO,161.35,702
SELL,AMZN,150.48,620
SELL,VZ,272.72,194
BUY,MCD,221.81,692
BUY,T,247.07,1925
BUY,GOOG,244.64,314
SELL,NKE,291.56,657
SELL,INTC,254.72,663
BUY,MRK,283.62,1216
SELL,NKE,291.12,197
SELL,MSFT,104.8,40
BUY,UBER,101.36,1751
SELL,ADBE,252.1,1096
SELL,AVGO,248.53,1987
BUY,AAPL,116.26,1178
BUY,CSCO,268.41,1538
SELL,HD,288.2,1442
SELL,CRM,291.75,1135
BUY,T,246.18,1033
SELL,NKE,289.94,537
BUY,COST,281.86,503
CANCEL,COST,1372,
SELL,KO,161.47,810
SELL,AMD,124.1,309
SELL,INTC,255.41,979
SELL,AMZN,149.93,1207
CANCEL,AMZN,539,
SELL,PFE,95.79,936
SELL,PYPL,260.43,32
CANCEL,PYPL,1045,
SELL,INTC,254.42,688
BUY,CRM,291.36,1102
BUY,LOW,263.58,1536
BUY,UNH,249.29,1282
CANCEL,UNH,3157,
BUY,DIS,117.02,214
BUY,KO,162.24,198
SELL,HD,287.68,1676
BUY,DIS,117.04,908
SELL,AMZN,150.57,1771
BUY,JPM,189.06,659
BUY,JNJ,109.26,1209
SELL,JNJ,109.27,72
BUY,JNJ,109.06,1071
SELL,HD,287.86,1934
BUY,GOOG,243.82,464
BUY,GOOG,244.46,1100
SELL,JNJ,108.59,326
SELL,CRM,290.5,1763
SELL,NFLX,84.51,270
BUY,AVGO,247.44,1268
SELL,DIS,117.03,647
SELL,BAC,281.54,233
SELL,COST,281.77,1519
BUY,TGT,211.08,1512
SELL,TGT,210.33,250
SELL,SBUX,84.85,1515
SELL,JPM,189.31,450
BUY,JNJ,108.89,1402
CANCEL,JNJ,1630,
BUY,AMZN,149.98,1181
SELL,CRM,290.44,1326
SELL,META,264.52,491
SELL,AAPL,116.75,700
SELL,BAC,282.35,921
CANCEL,BAC,1883,
SELL,CRM,291.39,1158
CANCEL,CRM,2538,
SELL,CSCO,267.22,183
BUY,QCOM,154.75,118
SELL,META,263.92,293
SELL,NFLX,84.24,1172
CANCEL,NFLX,1998,
SELL,VZ,272.65,1781
SELL,AAPL,116.47,1310
SELL,HD,287.62,1582
SELL,JNJ,108.73,524
BUY,ADBE,252.25,440
SELL,AAPL,116.69,1234
BUY,BAC,281.83,1661
SELL,WMT,254.63,157
SELL,KO,162.91,1263
SELL,DIS,116.63,602
BUY,GOOG,244.39,1423
SELL,JNJ,108.32,611
SELL,MCD,221.02,324
SELL,META,263.08,1849
BUY,JNJ,107.98,571
SELL,META,261.85,704
CANCEL,META,2813,
SELL,MCD,220.06,1118
SELL,VZ,273.18,1935
SELL,ABT,127.47,1597
SELL,MRK,284.48,737
BUY,JPM,189.65,160
CANCEL,JPM,3279,
SELL,BAC,282.87,1393
BUY,KO,162.99,1521
SELL,AVGO,247.25,1123
SELL,MCD,220.96,842
BUY,PFE,95.49,73
CANCEL,PFE,2007,
SELL,SBUX,85.05,106
BUY,TGT,210.71,661
SELL,ABT,126.92,1754
BUY,NKE,288.91,79
SELL,UBER,101.64,961
SELL,JNJ,107.47,379
SELL,UBER,101.95,842
SELL,TGT,211.67,1958
SELL,NVDA,117.95,1496
SELL,DIS,116.31,1206
SELL,AAPL,117.04,1072
SELL,BAC,283.38,1964
SELL,VZ,272.23,681
CANCEL,VZ,399,
SELL,AMZN,149.53,383
BUY,BAC,284.78,759
SELL,NVDA,118.19,1339
SELL,NVDA,117.61,214
SELL,AMZN,148.98,1857
BUY,ORCL,83.37,630
SELL,NVDA,117.17,1756
BUY,ADBE,251.05,805
SELL,NFLX,84.43,1433
SELL,UNH,249.15,1492
CANCEL,UNH,1755,
SELL,QCOM,154.3,70
BUY,ADBE,251.34,279
BUY,DIS,116.07,1082
BUY,ORCL,83.52,227
BUY,UNH,249.79,688
BUY,JPM,189.42,1636
BUY,UNH,249.13,965
BUY,DIS,115.68,1279
SELL,BAC,283.72,1844
BUY,TGT,211.67,1465
SELL,T,245.23,694
SELL,AAPL,117.41,1224
SELL,JPM,189.07,216
SELL,IBM,247.48,1946
BUY,IBM,247.32,56
BUY,SHOP,159.95,1518
BUY,DIS,116.18,1062
BUY,ORCL,83.9,1271
SELL,CSCO,266.6,1116
SELL,KO,163.47,21
SELL,SHOP,159.65,606
BUY,HD,288.32,1198
SELL,LOW,263.88,359
BUY,HD,287.41,1404
SELL,CRM,290.63,767
BUY,INTC,253.51,1932
BUY,CRM,289.65,160
BUY,CRM,290.53,991
BUY,AMZN,148.31,650
BUY,AMZN,148.7,619
BUY,ABT,127.38,1163
BUY,T,244.53,839
BUY,PFE,95.94,1316
BUY,COST,282.52,1413
BUY,AMZN,148.77,1849
CANCEL,AMZN,2038,
SELL,QCOM,153.99,215
SELL,COST,283.67,497
BUY,ADBE,251.25,477
BUY,WMT,254.19,59
BUY,DIS,115.94,1710
SELL,ORCL,83.91,904
CANCEL,ORCL,379,
SELL,PEP,100.14,1519
SELL,QCOM,153.32,1974
BUY,PFE,95.7,1932
CANCEL,PFE,3292,
SELL,MRK,284.22,1901
BUY,ADBE,252.2,554
SELL,JPM,189.47,459
CANCEL,JPM,2452,
SELL,PEP,99.93,870
CANCEL,PEP,1288,
BUY,AMZN,148.89,1945
CANCEL,AMZN,1746,
BUY,PFE,95.71,900
BUY,UBER,101.6,1410
BUY,NVDA,117.44,1162
SELL,AMZN,148.71,989
SELL,META,262.38,181
BUY,MSFT,104.62,985
BUY,COST,284.65,1099
CANCEL,COST,2712,
BUY,UNH,248.89,1496
BUY,HD,286.38,1511
BUY,LOW,264.64,1413
SELL,PEP,99.67,414
BUY,UBER,101.26,1382
CANCEL,UBER,541,
SELL,AVGO,247.64,1408
BUY,MSFT,104.41,1165
CANCEL,MSFT,2673,
BUY,ADBE,252.57,371
SELL,TGT,211.68,570
SELL,NFLX,84.15,1408
SELL,UNH,248.98,85
BUY,INTC,254.64,1935
BUY,TSLA,285.5,622
BUY,GOOG,245.2,1431
BUY,PFE,96.11,1146
SELL,UNH,249.0,346
SELL,UNH,248.88,735
CANCEL,UNH,2571,
BUY,DIS,116.28,549
BUY,VZ,272.12,320
CANCEL,VZ,2404,
BUY,WMT,254.53,335
SELL,UNH,248.42,1566
SELL,PEP,99.91,1504
SELL,COST,283.5,850
BUY,QCOM,152.63,1767
SELL,ORCL,83.75,842
SELL,SHOP,159.44,436
BUY,KO,163.47,115
BUY,ADBE,251.97,281
SELL,MRK,284.27,1472
BUY,MSFT,104.32,985
CANCEL,MSFT,893,
SELL,ORCL,83.98,551
BUY,CSCO,265.59,1434
SELL,AVGO,247.0,12
BUY,ADBE,251.26,1680
BUY,HD,285.87,1269
BUY,NVDA,117.61,1632
BUY,SHOP,158.98,239
BUY,AAPL,117.53,1392
BUY,GOOG,245.44,203
BUY,ADBE,250.04,1539
BUY,MCD,221.29,627
BUY,VZ,272.23,1235
BUY,NKE,290.09,1861
BUY,MSFT,104.31,1449
SELL,KO,163.86,1919
SELL,NFLX,84.13,151
BUY,AMD,123.98,368
BUY,AMZN,149.09,1278
SELL,SBUX,84.94,20
BUY,PEP,100.23,1707
SELL,INTC,255.71,567
SELL,PFE,96.23,1097
CANCEL,PFE,2862,
BUY,AAPL,117.07,505
BUY,CRM,290.7,1983
BUY,AMZN,148.71,1113
CANCEL,AMZN,1369,
SELL,DIS,116.43,1226
BUY,INTC,256.11,1090
SELL,ORCL,83.8,597
SELL,JPM,189.73,1133
SELL,ADBE,249.97,623
SELL,MSFT,104.65,1606
BUY,GOOG,245.66,1789
SELL,JNJ,106.98,862
SELL,NFLX,84.29,291
BUY,NFLX,84.39,1327
BUY,AVGO,245.98,1980
SELL,TSLA,285.11,332
CANCEL,TSLA,247,
BUY,CRM,291.34,1108
BUY,MCD,220.9,499
SELL,AAPL,117.61,1299
SELL,CRM,291.39,1625
SELL,SBUX,85.12,303
BUY,PYPL,260.54,1832
BUY,KO,163.38,966
BUY,MRK,283.94,1764
SELL,AAPL,117.4,1367
SELL,CSCO,265.05,1694
BUY,TSLA,284.08,535
BUY,JNJ,107.14,337
SELL,AMD,123.66,837
SELL,COST,284.42,189
SELL,ORCL,83.89,194
BUY,JNJ,107.41,156
SELL,MSFT,105.03,228
BUY,HD,285.74,1299
SELL,AAPL,117.51,472
BUY,DIS,116.22,1847
SELL,NVDA,117.99,724
BUY,PEP,100.3,11
BUY,NFLX,84.25,992
CANCEL,NFLX,318,
SELL,CSCO,265.24,242
BUY,AAPL,117.3,46
BUY,AMZN,148.65,1169
BUY,BAC,284.53,425
BUY,SHOP,158.5,578
SELL,TSLA,284.82,251
BUY,TGT,212.52,370
SELL,BAC,284.45,27
BUY,VZ,271.83,92
SELL,NFLX,84.04,559
BUY,SHOP,158.03,1145
SELL,PFE,96.32,1842
SELL,NKE,289.7,1710
BUY,AMD,124.0,1480
SELL,AVGO,245.91,982
BUY,NVDA,117.91,396
BUY,TGT,213.46,860
BUY,QCOM,151.91,278
BUY,ORCL,83.95,318
CANCEL,ORCL,3005,
SELL,NKE,290.61,1566
SELL,MSFT,104.82,983
BUY,META,262.72,1450
SELL,PYPL,260.18,978
BUY,CSCO,266.53,1086
SELL,ADBE,250.64,954
BUY,PEP,100.48,1070
SELL,MSFT,104.56,1484
SELL,SBUX,85.19,1860
CANCEL,SBUX,1812,
SELL,PEP,100.1,1990
BUY,PFE,96.44,123
CANCEL,PFE,3217,
SELL,SBUX,85.06,1762
BUY,DIS,116.77,953
SELL,INTC,255.29,226
SELL,LOW,264.53,1883
BUY,UNH,249.18,1483
BUY,QCOM,151.63,370
SELL,AMD,124.51,370
BUY,QCOM,152.11,141
SELL,QCOM,152.76,815
BUY,CRM,292.72,1215
BUY,KO,163.76,346
BUY,MRK,282.75,1588
SELL,CSCO,266.62,411
CANCEL,CSCO,490,
SELL,MSFT,104.22,346
BUY,NFLX,84.2,139
BUY,HD,286.96,234
BUY,UNH,250.02,1540
SELL,HD,285.94,1309
SELL,ADBE,251.62,1621
BUY,MSFT,104.59,95
SELL,JPM,189.32,1147
SELL,LOW,263.88,1838
BUY,WMT,255.1,899
BUY,CRM,293.77,1973
BUY,KO,163.44,1767
BUY,NFLX,83.99,669
BUY,BAC,283.91,1157
